race_url,race_id,race_name,finish_position,frame_number,horse_number,horse_name,sex_age,weight,jockey,popularity,odds,time,margin,passing_order,last_3f,trainer,horse_weight,indices,expected_race_name,expected_date,expected_year,race_id_keibalab
https://www.keibalab.jp/db/race/202405260512/,202405260512,,13,5,7,シークレットラン,牡8,52.0,内田博幸,13,231.6,2:33.9,６,⑬⑬⑪⑩,34.5,[栗]村山明,502(＋10),,ヴィクトリアM,2024-05-26,2024,202405260512
https://www.keibalab.jp/db/race/202405190511/,202405190511,,1,6,12,チェルヴィニア,牝3,55.0,ルメール,2,4.6,2:24.0,,⑫⑨⑨⑩,34.0,[美]木村哲也,482(－6),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,2,4,7,ステレンボッシュ,牝3,55.0,戸崎圭太,1,2.3,2:24.1,1/2,⑨⑨⑨⑫,34.0,[美]国枝栄,458(－4),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,3,7,14,ライトバック,牝3,55.0,坂井瑠星,3,7.9,2:24.4,１3/4,⑮⑭⑬⑮,34.1,[栗]茶木太樹,476(＋6),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,4,1,2,クイーンズウォーク,牝3,55.0,川田将雅,5,11.5,2:24.4,クビ,⑤⑤⑤④,34.7,[栗]中内田充,522(＋8),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,5,8,18,ランスオブクイーン,牝3,55.0,横山和生,14,107.9,2:24.4,ハナ,③③③②,34.9,[栗]奥村豊,436(－4),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,6,7,13,スウィープフィート,牝3,55.0,武豊,4,10.3,2:24.6,１1/2,⑱⑱⑯⑫,34.5,[栗]庄野靖志,466(＋2),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,7,3,6,サンセットビュー,牝3,55.0,三浦皇成,15,157.2,2:24.8,3/4,⑯⑯⑯⑯,34.4,[栗]新谷功一,450(0),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,8,2,3,エセルフリーダ,牝3,55.0,武藤雅,11,78.0,2:24.9,１1/4,⑬⑭⑯⑯,34.5,[美]武藤善則,468(＋4),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,9,5,10,アドマイヤベル,牝3,55.0,横山武史,8,21.1,2:25.0,クビ,⑦⑦⑥⑥,35.1,[美]加藤征弘,484(0),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,10,4,8,ホーエリート,牝3,55.0,原優介,13,100.4,2:25.0,クビ,⑰⑯⑫⑥,35.2,[美]田島俊明,460(0),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,11,5,9,ラヴァンダ,牝3,55.0,岩田望来,12,86.2,2:25.1,クビ,⑥⑥⑥⑥,35.2,[栗]中村直也,466(0),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,12,3,5,コガネノソラ,牝3,55.0,石川裕紀,7,19.0,2:25.2,3/4,⑬⑬⑬⑫,35.0,[美]菊沢隆徳,448(0),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,13,7,15,サフィラ,牝3,55.0,松山弘平,10,56.6,2:25.3,3/4,⑨⑨⑥⑥,35.5,[栗]池添学,448(＋16),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,14,1,1,ミアネーロ,牝3,55.0,津村明秀,9,25.2,2:25.3,ハナ,⑦⑦⑨⑩,35.3,[美]林徹,476(＋4),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,15,2,4,パレハ,牝3,55.0,田辺裕信,17,215.8,2:25.3,アタマ,⑨⑫⑬⑯,34.9,[栗]新谷功一,422(0),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,16,8,17,タガノエルピーダ,牝3,55.0,Mデムー,6,12.9,2:25.8,３,③③④④,36.1,[栗]斉藤崇史,440(＋4),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,17,8,16,ショウナンマヌエラ,牝3,55.0,岩田康誠,18,216.3,2:30.7,大差,①②②②,41.3,[栗]高野友和,466(－4),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190511/,202405190511,,18,6,11,ヴィントシュティレ,牝3,55.0,北村宏司,16,185.9,2:33.8,大差,②①①①,44.9,[美]古賀慎明,466(＋4),,オークス,2024-05-19,2024,202405190511
https://www.keibalab.jp/db/race/202405190512/,202405190512,,1,7,13,マウントベル,牝5,56.0,オシェア,1,3.6,1:37.2,,⑤④,35.5,[美]加藤征弘,506(＋4),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,2,7,12,メイショウホオズキ,牝6,56.0,松山弘平,13,65.4,1:37.3,クビ,②②,35.8,[美]高柳瑞樹,476(－4),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,3,6,11,(地)カプラローラ,牝5,56.0,岩田望来,3,5.7,1:37.7,２1/2,⑪⑩,35.4,[美]菊沢隆徳,474(－6),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,4,3,4,ファミリークレスト,牝5,56.0,横山和生,2,4.7,1:37.8,クビ,⑧⑨,35.7,[美]和田勇介,434(－6),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,5,5,9,グレノークス,牝4,56.0,三浦皇成,9,18.2,1:37.8,クビ,⑥⑥,36.0,[美]宮田敬介,482(－4),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,6,4,6,ラブベティー,牝5,56.0,松岡正海,14,66.2,1:37.9,クビ,⑥⑦,35.9,[美]尾形和幸,472(0),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,7,2,3,オールマキシマム,牝4,56.0,永野猛蔵,7,16.5,1:38.1,１1/2,⑭⑬,35.5,[美]奥平雅士,448(－2),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,8,6,10,リンクスルーファス,牝5,56.0,津村明秀,11,49.0,1:38.2,1/2,⑪⑩,35.8,[美]手塚貴久,510(0),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,9,4,7,メロウヴォイス,牝5,56.0,吉田豊,10,26.0,1:38.3,クビ,⑬⑬,35.7,[美]上原博之,464(＋16),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,10,8,14,ライジングラパス,牝4,56.0,菅原明良,5,13.4,1:38.5,１1/4,③③,36.9,[栗]宮本博,430(－6),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,11,8,15,ジューンポンポン,牝5,56.0,原優介,6,15.4,1:38.7,１1/2,⑧⑦,36.8,[美]和田勇介,488(＋2),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,12,1,1,アーレンダール,牝5,56.0,石川裕紀,12,52.9,1:38.8,クビ,⑩⑩,36.5,[美]宮田敬介,500(0),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,13,2,2,レディアス,牝4,56.0,内田博幸,15,79.8,1:39.0,１1/4,③④,37.3,[美]鈴木慎太,450(＋4),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,14,5,8,マヴォロンテ,牝4,56.0,坂井瑠星,8,17.0,1:39.6,３1/2,①①,38.3,[栗]松永幹夫,466(0),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405190512/,202405190512,,中止,3,5,ギョウネン,牝4,56.0,田辺裕信,4,6.3,,,⑮⑮,,[美]竹内正洋,438(＋6),,オークス,2024-05-19,2024,202405190512
https://www.keibalab.jp/db/race/202405250511/,202405250511,,1,4,7,コスタノヴァ,牡4,57.0,ルメール,2,3.5,1:21.9,,⑤④,34.8,[美]木村哲也,484(－10),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,2,4,8,エンペラーワケア,牡4,59.0,川田将雅,1,1.7,1:22.1,１1/4,④④,35.0,[栗]杉山晴紀,534(0),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,3,5,9,ベジャール,牡5,57.0,オシェア,11,103.3,1:23.0,５,⑥⑥,35.7,[美]田中博康,564(－10),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,4,6,12,ハチメンロッピ,牡4,57.0,原優介,6,22.5,1:23.0,ハナ,⑬⑫,34.9,[美]矢野英一,508(－4),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,5,3,5,コパノニコルソン,牡5,57.0,松岡正海,12,119.2,1:23.1,クビ,⑨⑧,35.5,[栗]宮徹,530(－2),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,6,1,2,クインズメリッサ,牝6,55.0,藤懸貴志,10,98.0,1:23.1,クビ,⑪⑩,35.2,[栗]宮本博,482(＋4),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,7,5,10,(外)(地)シアージスト,牡5,58.0,モレイラ,4,12.6,1:23.2,3/4,②③,36.3,[美]堀宣行,564(－8),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,8,8,15,レッドヴェイロン,牡9,58.0,吉田豊,7,34.0,1:23.3,クビ,⑭⑭,35.0,[美]鹿戸雄一,516(－6),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,9,7,13,フルム,牡5,58.0,水口優也,5,14.1,1:23.5,１1/2,⑨⑩,35.7,[栗]浜田多実,496(0),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,10,6,11,ロードラディウス,牡4,57.0,佐々木大,8,55.3,1:23.7,3/4,⑥⑧,36.2,[栗]森田直行,480(－4),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,11,2,4,ヘラルドバローズ,牡5,57.0,津村明秀,13,134.5,1:23.7,クビ,⑧⑥,36.4,[栗]寺島良,508(＋2),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,12,8,16,レディフォース,牝4,55.0,長岡禎仁,9,65.8,1:24.0,１3/4,②②,37.2,[栗]杉山佳明,520(－4),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,13,2,3,アドマイヤルプス,セ7,58.0,丹内祐次,16,329.2,1:24.7,４,⑪⑫,36.6,[美]加藤征弘,540(0),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,14,3,6,サンライズジーク,牡4,57.0,三浦皇成,15,239.0,1:24.7,ハナ,①①,37.9,[栗]矢作芳人,508(－6),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,15,7,14,カセノダンサー,牝5,55.0,石川裕紀,14,165.6,1:24.9,１1/4,⑭⑭,36.6,[栗]中尾秀正,474(－6),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250511/,202405250511,,16,1,1,バトルクライ,牡5,59.0,戸崎圭太,3,12.4,1:25.3,２1/2,⑭⑭,37.0,[美]高木登,502(＋4),,オークス,2024-05-25,2024,202405250511
https://www.keibalab.jp/db/race/202405250512/,202405250512,,1,3,6,プラーヴィ,牡4,58.0,川田将雅,3,4.7,1:36.1,,⑦⑦,35.9,[栗]杉山晴紀,478(＋4),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,2,4,8,(外)ボールドゾーン,牡4,58.0,ルメール,1,2.9,1:36.3,１1/2,②②,36.7,[美]木村哲也,508(＋8),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,3,8,16,ネイビースター,牡4,58.0,戸崎圭太,2,3.3,1:36.5,１1/4,⑨⑨,36.1,[美]林徹,532(－14),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,4,1,1,ジャスパーバローズ,牡4,58.0,モレイラ,4,11.8,1:36.5,クビ,⑦⑦,36.4,[栗]清水久詞,508(－8),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,5,1,2,ルーパステソーロ,牡6,57.0,☆永野猛,14,227.9,1:37.0,３,⑮⑮,35.9,[美]千葉直人,538(－8),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,6,2,3,レイズカイザー,牡4,58.0,菅原明良,8,18.0,1:37.0,ハナ,①①,37.4,[美]田村康仁,522(＋2),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,7,7,14,タイセイウォリアー,牡4,58.0,北村宏司,6,16.2,1:37.1,クビ,③③,37.4,[栗]大橋勇樹,490(－4),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,8,3,5,ロミオボス,牡4,58.0,横山武史,7,17.7,1:37.1,アタマ,⑩⑨,36.7,[美]加藤征弘,476(－12),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,9,5,10,メラーキ,牡7,58.0,松岡正海,16,468.8,1:37.3,１1/4,⑬⑭,36.3,[美]稲垣幸雄,480(0),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,10,8,15,フミバレンタイン,牝5,56.0,柴田善臣,13,175.6,1:37.3,ハナ,⑤④,37.3,[美]鹿戸雄一,472(－4),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,11,6,11,ララエフォール,牡5,54.0,★小林美,5,14.0,1:37.7,２1/2,⑯⑯,35.8,[美]和田雄二,488(－10),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,12,5,9,ラフエイジアン,セ4,58.0,佐々木大,9,46.6,1:37.7,クビ,⑬⑫,37.1,[美]中舘英二,464(－12),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,13,7,13,テイエムファルコン,牡7,58.0,オシェア,12,152.2,1:38.0,１3/4,⑩⑫,37.3,[栗]高橋一哉,502(－6),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,14,6,12,ロードジャスティス,牡5,57.0,☆原優介,10,50.8,1:38.1,クビ,⑤④,38.1,[栗]小椋研介,474(＋2),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,15,4,7,ティートラップ,牡7,55.0,▲小林勝,15,323.5,1:38.5,２,⑩⑨,38.1,[美]伊藤伸一,466(－8),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405250512/,202405250512,,16,2,4,グラシアス,牡4,58.0,大野拓弥,11,113.6,1:39.4,５,④④,39.5,[美]中舘英二,450(－8),,オークス,2024-05-25,2024,202405250512
https://www.keibalab.jp/db/race/202405260511/,202405260511,,1,3,5,ダノンデサイル,牡3,57.0,横山典弘,9,46.6,2:24.3,,④③⑥④,33.5,[栗]安田翔伍,504(－2),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,2,7,15,ジャスティンミラノ,牡3,57.0,戸崎圭太,1,2.2,2:24.7,２,②③②④,33.9,[栗]友道康夫,512(0),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,3,7,13,(外)シンエンペラー,牡3,57.0,坂井瑠星,7,17.8,2:24.9,１1/4,⑧⑦⑨⑨,33.4,[栗]矢作芳人,486(＋4),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,4,1,1,サンライズアース,牡3,57.0,池添謙一,15,125.9,2:25.0,１1/4,⑰⑰②②,34.4,[栗]石坂公一,524(－8),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,5,1,2,レガレイラ,牝3,55.0,ルメール,2,4.5,2:25.0,ハナ,⑩⑪⑭⑬,33.2,[美]木村哲也,458(＋2),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,6,3,6,コスモキュランダ,牡3,57.0,Mデムー,6,14.3,2:25.1,クビ,⑯⑬⑤④,34.3,[美]加藤士津,502(＋2),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,7,6,11,シュガークン,牡3,57.0,武豊,8,22.0,2:25.2,3/4,②②②①,34.7,[栗]清水久詞,504(＋2),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,8,8,18,エコロヴァルツ,牡3,57.0,岩田康誠,17,160.0,2:25.2,クビ,①①①②,34.7,[栗]牧浦充徳,486(0),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,9,6,12,シックスペンス,牡3,57.0,川田将雅,4,8.3,2:25.3,クビ,④⑤⑥⑦,34.0,[美]国枝栄,488(－4),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,10,2,3,ジューンテイク,牡3,57.0,岩田望来,14,109.4,2:25.3,クビ,⑥⑦⑨⑦,34.1,[栗]武英智,484(－2),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,11,4,8,アーバンシック,牡3,57.0,横山武史,3,8.3,2:25.4,1/2,⑭⑬⑭⑮,33.5,[美]武井亮,512(＋2),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,12,5,10,サンライズジパング,牡3,57.0,菅原明良,16,128.5,2:25.4,クビ,⑩⑩⑫⑬,33.6,[栗]音無秀孝,506(－4),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,13,7,14,ゴンバデカーブース,牡3,57.0,松山弘平,11,67.9,2:25.5,1/2,⑥⑥⑧⑨,34.1,[美]堀宣行,462(－4),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,14,5,9,ダノンエアズロック,牡3,57.0,モレイラ,5,12.7,2:25.6,クビ,⑧⑨⑫⑨,34.1,[美]堀宣行,492(0),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,15,8,17,ショウナンラプンタ,牡3,57.0,鮫島克駿,12,81.2,2:25.6,アタマ,⑫⑪⑨⑫,34.0,[栗]高野友和,536(＋8),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,16,4,7,ミスタージーティー,牡3,57.0,藤岡佑介,13,94.6,2:25.6,アタマ,⑭⑯⑯⑯,33.4,[栗]矢作芳人,460(－8),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,17,2,4,ビザンチンドリーム,牡3,57.0,西村淳也,10,61.2,2:25.8,１1/2,⑫⑬⑯⑯,33.7,[栗]坂口智康,458(＋2),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260511/,202405260511,,取消,8,16,メイショウタバル,牡3,57.0,浜中俊,,---,,,⑱⑱⑱⑱,,[栗]石橋守,---(---),,オークス,2024-05-26,2024,202405260511
https://www.keibalab.jp/db/race/202405260512/,202405260512,,1,6,9,シュトルーヴェ,セ5,58.5,モレイラ,1,3.5,2:32.3,,⑪⑩⑪⑩,32.9,[美]堀宣行,478(－2),オメガ指数を見るには、会員の方はログイン会員でない方は会員登録してご覧下さい,オークス,2024-05-26,2024,202405260512
https://www.keibalab.jp/db/race/202405260512/,202405260512,,2,5,6,シュヴァリエローズ,牡6,56.0,西村淳也,10,33.0,2:32.3,クビ,③③②③,33.6,[栗]清水久詞,458(－8),,オークス,2024-05-26,2024,202405260512
https://www.keibalab.jp/db/race/202405260512/,202405260512,,3,4,4,クロミナンス,牡7,57.5,ルメール,2,3.8,2:32.3,アタマ,④④⑤④,33.4,[美]尾関知人,484(－8),,オークス,2024-05-26,2024,202405260512
https://www.keibalab.jp/db/race/202405260512/,202405260512,,4,2,2,サトノグランツ,牡4,58.5,川田将雅,3,5.3,2:32.5,3/4,④④④④,33.7,[栗]友道康夫,498(---),,オークス,2024-05-26,2024,202405260512
https://www.keibalab.jp/db/race/202405260512/,202405260512,,5,6,8,マイネルウィルトス,牡8,57.5,横山武史,4,8.9,2:32.6,1/2,⑨⑨⑧⑦,33.5,[栗]宮徹,478(－6),,オークス,2024-05-26,2024,202405260512
https://www.keibalab.jp/db/race/202405260512/,202405260512,,6,7,11,ダンディズム,セ8,57.0,岩田望来,12,137.6,2:32.6,ハナ,⑧⑩⑩⑩,33.3,[栗]野中賢二,468(－6),,オークス,2024-05-26,2024,202405260512
